Departamento,year,day,agg_ValorObservado
ATLANTICO,2021,14,14.430000000000003
ATLANTICO,2021,15,16.959999999999994
ATLANTICO,2022,1,21.260000000000005
ATLANTICO,2022,2,13.369999999999997
ATLANTICO,2022,3,20.85
ATLANTICO,2022,4,21.060000000000002
ATLANTICO,2022,5,32.830000000000005
ATLANTICO,2022,6,22.359999999999992
ATLANTICO,2022,7,23.740000000000006
ATLANTICO,2022,8,26.120000000000008
ATLANTICO,2022,9,9.0
ATLANTICO,2022,10,25.220000000000006
ATLANTICO,2022,11,27.44000000000001
ATLANTICO,2022,12,25.000000000000007
ATLANTICO,2022,13,28.250000000000007
ATLANTICO,2022,14,24.949999999999996
ATLANTICO,2022,15,25.22
ATLANTICO,2023,1,0.1
ATLANTICO,2023,2,10.899999999999999
ATLANTICO,2023,3,0.7
ATLANTICO,2023,4,2.0
ATLANTICO,2023,5,6.099999999999998
ATLANTICO,2023,6,6.8
ATLANTICO,2023,7,6.13
ATLANTICO,2023,8,4.800000000000001
ATLANTICO,2023,9,4.999999999999999
ATLANTICO,2023,10,28.700000000000006
ATLANTICO,2023,11,10.2
ATLANTICO,2023,12,9.0
ATLANTICO,2023,13,5.299999999999999
ATLANTICO,2023,14,9.799999999999997
ATLANTICO,2023,15,4.3999999999999995
ATLANTICO,2024,1,39.5600000000001
ATLANTICO,2024,2,81.84999999999995
ATLANTICO,2024,3,49.51000000000013
ATLANTICO,2024,4,61.46000000000018
ATLANTICO,2024,5,77.55999999999999
ATLANTICO,2024,6,57.58000000000015
ATLANTICO,2024,7,58.810000000000166
ATLANTICO,2024,8,39.29000000000009
ATLANTICO,2024,9,50.400000000000105
ATLANTICO,2024,10,61.55000000000019
ATLANTICO,2024,11,76.38000000000012
ATLANTICO,2024,12,67.42000000000021
ATLANTICO,2024,13,75.16999999999993
ATLANTICO,2024,14,78.55999999999996
ATLANTICO,2024,15,58.840000000000124
ATLANTICO,2025,1,10.499999999999998
ATLANTICO,2025,2,5.139999999999999
ATLANTICO,2025,3,17.399999999999995
ATLANTICO,2025,4,201.77999999999983
ATLANTICO,2025,5,28.619999999999997
ATLANTICO,2025,6,12.799999999999999
ATLANTICO,2025,7,3.6000000000000005
ATLANTICO,2025,8,24.200000000000003
ATLANTICO,2025,9,13.22
ATLANTICO,2025,10,32.40000000000001
ATLANTICO,2025,11,24.60000000000001
ATLANTICO,2025,12,12.599999999999998
ATLANTICO,2025,13,19.399999999999995
ATLANTICO,2025,14,12.199999999999996
ATLANTICO,2025,15,9.0
BOGOTA,2005,1,0.0
BOGOTA,2005,2,0.0
BOGOTA,2005,3,0.0
BOGOTA,2005,4,0.0
BOGOTA,2005,5,0.0
BOGOTA,2005,6,0.0
BOGOTA,2005,7,0.0
BOGOTA,2005,8,0.0
BOGOTA,2005,9,0.0
BOGOTA,2005,10,0.0
BOGOTA,2005,11,0.0
BOGOTA,2005,12,0.0
BOGOTA,2005,13,0.0
BOGOTA,2005,14,0.0
BOGOTA,2005,15,0.0
BOGOTA,2006,1,0.1
BOGOTA,2006,2,1.4
BOGOTA,2006,3,5.999999999999998
BOGOTA,2006,4,4.699999999999999
BOGOTA,2006,5,2.4
BOGOTA,2006,6,1.6
BOGOTA,2006,7,5.199999999999999
BOGOTA,2006,8,2.6
BOGOTA,2006,9,14.499999999999998
BOGOTA,2006,10,12.699999999999998
BOGOTA,2006,11,0.1
BOGOTA,2006,12,0.0
BOGOTA,2006,13,0.0
BOGOTA,2006,14,0.0
BOGOTA,2006,15,1.1
BOGOTA,2007,1,0.0
BOGOTA,2007,2,0.0
BOGOTA,2007,3,0.0
BOGOTA,2007,4,0.0
BOGOTA,2007,5,0.0
BOGOTA,2007,6,0.0
BOGOTA,2007,7,0.0
BOGOTA,2007,8,0.0
BOGOTA,2007,9,0.0
BOGOTA,2007,10,0.0
BOGOTA,2007,11,0.0
BOGOTA,2007,12,0.0
BOGOTA,2007,13,0.0
BOGOTA,2007,14,0.0
BOGOTA,2007,15,0.0
BOGOTA,2008,1,0.5
BOGOTA,2008,2,1.2000000000000002
BOGOTA,2008,3,0.30000000000000004
BOGOTA,2008,4,2.800000000000001
BOGOTA,2008,5,7.1999999999999975
BOGOTA,2008,6,0.2
BOGOTA,2008,7,0.0
BOGOTA,2008,8,35.500000000000014
BOGOTA,2008,9,13.199999999999992
BOGOTA,2008,10,19.299999999999997
BOGOTA,2008,11,0.4
BOGOTA,2008,12,0.4
BOGOTA,2008,13,0.0
BOGOTA,2008,14,3.3000000000000007
BOGOTA,2008,15,0.7000000000000001
BOGOTA,2009,1,1.0999999999999999
BOGOTA,2009,2,5.100000000000001
BOGOTA,2009,3,0.30000000000000004
BOGOTA,2009,4,0.1
BOGOTA,2009,5,3.5000000000000004
BOGOTA,2009,6,11.799999999999995
BOGOTA,2009,7,0.7
BOGOTA,2009,8,4.6000000000000005
BOGOTA,2009,9,3.5
BOGOTA,2009,10,0.1
BOGOTA,2009,11,3.3
BOGOTA,2009,12,3.900000000000001
BOGOTA,2009,13,15.099999999999996
BOGOTA,2009,14,16.199999999999996
BOGOTA,2009,15,12.799999999999999
BOGOTA,2010,1,0.1
BOGOTA,2010,2,0.30000000000000004
BOGOTA,2010,3,0.0
BOGOTA,2010,4,0.0
BOGOTA,2010,5,0.0
BOGOTA,2010,6,0.0
BOGOTA,2010,7,1.3000000000000003
BOGOTA,2010,8,1.8000000000000003
BOGOTA,2010,9,0.0
BOGOTA,2010,10,0.0
BOGOTA,2010,11,0.1
BOGOTA,2010,12,0.0
BOGOTA,2010,13,0.30000000000000004
BOGOTA,2010,14,0.9000000000000001
BOGOTA,2010,15,0.5
BOGOTA,2011,1,1.1
BOGOTA,2011,2,3.600000000000001
BOGOTA,2011,3,126.09999999999995
BOGOTA,2011,4,109.19999999999997
BOGOTA,2011,5,116.10000000000001
BOGOTA,2011,6,0.8999999999999999
BOGOTA,2011,7,126.99999999999996
BOGOTA,2011,8,12.899999999999997
BOGOTA,2011,9,65.49999999999999
BOGOTA,2011,10,5.699999999999999
BOGOTA,2011,11,0.4
BOGOTA,2011,12,0.2
BOGOTA,2011,13,0.2
BOGOTA,2011,14,0.0
BOGOTA,2011,15,0.0
BOGOTA,2012,1,0.30000000000000004
BOGOTA,2012,2,0.2
BOGOTA,2012,3,11.299999999999999
BOGOTA,2012,4,0.5
BOGOTA,2012,5,31.200000000000006
BOGOTA,2012,6,85.10000000000004
BOGOTA,2012,7,20.299999999999997
BOGOTA,2012,8,31.00000000000001
BOGOTA,2012,9,0.2
BOGOTA,2012,10,0.5
BOGOTA,2012,11,0.4
BOGOTA,2012,12,0.4
BOGOTA,2012,13,1.3
BOGOTA,2012,14,2.2000000000000006
BOGOTA,2012,15,0.30000000000000004
BOGOTA,2013,1,1.0
BOGOTA,2013,2,0.0
BOGOTA,2013,3,0.0
BOGOTA,2013,4,0.1
BOGOTA,2013,5,0.2
BOGOTA,2013,6,0.0
BOGOTA,2013,7,0.0
BOGOTA,2013,8,0.0
BOGOTA,2013,9,7.6
BOGOTA,2013,10,0.0
BOGOTA,2013,11,0.5
BOGOTA,2013,12,0.0
BOGOTA,2013,13,3.9000000000000004
BOGOTA,2013,14,13.899999999999999
BOGOTA,2013,15,0.6
BOGOTA,2014,1,0.0
BOGOTA,2014,2,0.1
BOGOTA,2014,3,0.2
BOGOTA,2014,4,0.5
BOGOTA,2014,5,116.19999999999995
BOGOTA,2014,6,112.60000000000004
BOGOTA,2014,7,41.70000000000002
BOGOTA,2014,8,172.99999999999997
BOGOTA,2014,9,0.9999999999999999
BOGOTA,2014,10,0.0
BOGOTA,2014,11,28.100000000000005
BOGOTA,2014,12,11.799999999999995
BOGOTA,2014,13,0.1
BOGOTA,2014,14,0.2
BOGOTA,2014,15,0.4
BOGOTA,2015,1,0.2
BOGOTA,2015,2,0.0
BOGOTA,2015,3,0.0
BOGOTA,2015,4,0.0
BOGOTA,2015,5,0.2
BOGOTA,2015,6,0.0
BOGOTA,2015,7,0.0
BOGOTA,2015,8,0.1
BOGOTA,2015,9,0.1
BOGOTA,2015,10,1.9000000000000004
BOGOTA,2015,11,5.999999999999999
BOGOTA,2015,12,1.2000000000000002
BOGOTA,2015,13,0.5
BOGOTA,2015,14,0.1
BOGOTA,2015,15,0.2
BOGOTA,2016,1,0.2
BOGOTA,2016,2,1.3
BOGOTA,2016,3,0.8999999999999999
BOGOTA,2016,4,7.499999999999999
BOGOTA,2016,5,23.59999999999999
BOGOTA,2016,6,8.2
BOGOTA,2016,7,0.9999999999999999
BOGOTA,2016,8,16.699999999999992
BOGOTA,2016,9,0.30000000000000004
BOGOTA,2016,10,0.2
BOGOTA,2016,11,0.9
BOGOTA,2016,12,0.6
BOGOTA,2016,13,0.2
BOGOTA,2016,14,0.1
BOGOTA,2016,15,0.1
BOGOTA,2017,1,0.6
BOGOTA,2017,2,0.1
BOGOTA,2017,3,5.3
BOGOTA,2017,4,0.7999999999999999
BOGOTA,2017,5,3.0999999999999996
BOGOTA,2017,6,0.7
BOGOTA,2017,7,4.299999999999999
BOGOTA,2017,8,1.5000000000000002
BOGOTA,2017,9,41.60000000000001
BOGOTA,2017,10,1.0999999999999999
BOGOTA,2017,11,102.80000000000003
BOGOTA,2017,12,0.2
BOGOTA,2017,13,10.1
BOGOTA,2017,14,17.999999999999996
BOGOTA,2017,15,0.2
BOGOTA,2018,1,2.900000000000001
BOGOTA,2018,2,14.99999999999999
BOGOTA,2018,3,0.30000000000000004
BOGOTA,2018,4,19.3
BOGOTA,2018,5,6.0
BOGOTA,2018,6,7.8999999999999995
BOGOTA,2018,7,0.1
BOGOTA,2018,8,18.000000000000004
BOGOTA,2018,9,32.10000000000001
BOGOTA,2018,10,4.6000000000000005
BOGOTA,2018,11,0.4
BOGOTA,2018,12,2.2000000000000006
BOGOTA,2018,13,1.8000000000000003
BOGOTA,2018,14,45.800000000000004
BOGOTA,2018,15,4.300000000000001
BOGOTA,2019,1,0.0
BOGOTA,2019,2,0.0
BOGOTA,2019,3,0.1
BOGOTA,2019,4,4.43
BOGOTA,2019,5,67.89
BOGOTA,2019,6,18.29999999999999
BOGOTA,2019,7,3.2000000000000015
BOGOTA,2019,8,3.1500000000000004
BOGOTA,2019,9,0.2
BOGOTA,2019,10,3.4000000000000004
BOGOTA,2019,11,4.33
BOGOTA,2019,12,2.3000000000000007
BOGOTA,2019,13,92.69999999999996
BOGOTA,2019,14,0.2
BOGOTA,2019,15,0.30000000000000004
BOGOTA,2020,1,13.979999999999983
BOGOTA,2020,2,0.30000000000000004
BOGOTA,2020,3,0.30000000000000004
BOGOTA,2020,4,0.05
BOGOTA,2020,5,0.45000000000000007
BOGOTA,2020,6,0.1
BOGOTA,2020,7,0.2
BOGOTA,2020,8,0.1
BOGOTA,2020,9,0.1
BOGOTA,2020,10,0.4
BOGOTA,2020,11,0.5
BOGOTA,2020,12,0.4
BOGOTA,2020,13,0.0
BOGOTA,2020,14,0.1
BOGOTA,2020,15,0.0
BOGOTA,2021,1,0.11
BOGOTA,2021,2,5.8599999999999985
BOGOTA,2021,3,0.0
BOGOTA,2021,4,0.0
BOGOTA,2021,9,1.6700000000000008
BOGOTA,2021,10,0.86
BOGOTA,2021,11,0.24000000000000002
BOGOTA,2021,12,0.0
BOGOTA,2021,13,0.0
BOGOTA,2021,14,0.0
BOGOTA,2021,15,0.0
BOGOTA,2022,1,0.0
BOGOTA,2022,2,0.03
BOGOTA,2022,3,0.0
BOGOTA,2022,4,0.0
BOGOTA,2022,5,0.0
BOGOTA,2022,6,0.0
BOGOTA,2022,7,0.0
BOGOTA,2022,8,0.0
BOGOTA,2022,10,0.01
BOGOTA,2022,11,0.17
BOGOTA,2022,12,0.0
BOGOTA,2022,13,1.26
BOGOTA,2022,14,0.0
BOGOTA,2022,15,0.0
BOGOTA,2023,1,5.529999999999998
BOGOTA,2023,2,23.72000000000002
BOGOTA,2023,3,2.840000000000001
BOGOTA,2023,4,0.51
BOGOTA,2023,5,3.76
BOGOTA,2023,6,10.829999999999997
BOGOTA,2023,7,17.12
BOGOTA,2023,8,4.809999999999998
BOGOTA,2023,9,15.059999999999993
BOGOTA,2023,10,51.04000000000003
BOGOTA,2023,11,17.879999999999985
BOGOTA,2023,12,8.629999999999985
BOGOTA,2023,13,11.069999999999997
BOGOTA,2023,14,10.399999999999993
BOGOTA,2023,15,42.61000000000001
BOGOTA,2024,1,0.0
BOGOTA,2024,2,0.0
BOGOTA,2024,3,0.0
BOGOTA,2024,4,0.0
BOGOTA,2024,5,0.0
BOGOTA,2024,6,0.0
BOGOTA,2024,8,0.0
BOGOTA,2024,10,2.600000000000001
BOGOTA,2024,11,0.0
BOGOTA,2024,13,0.0
BOGOTA,2024,14,0.0
BOGOTA,2024,15,0.0
BOGOTA,2025,1,136.99999999999983
BOGOTA,2025,2,164.18999999999878
BOGOTA,2025,3,1512.1039999999455
BOGOTA,2025,4,421.60200000000117
BOGOTA,2025,5,313.99999999999466
BOGOTA,2025,6,95.0
BOGOTA,2025,7,235.107999999998
BOGOTA,2025,8,286.3239999999971
BOGOTA,2025,9,177.0
BOGOTA,2025,10,5.999999999999998
BOGOTA,2025,11,0.0
BOGOTA,2025,12,0.2
BOGOTA,2025,13,2.8
BOGOTA,2025,14,0.2
BOGOTA,2025,15,0.4
BOLIVAR,2010,1,0.5
BOLIVAR,2010,2,0.0
BOLIVAR,2010,3,0.1
BOLIVAR,2010,4,0.0
BOLIVAR,2010,5,0.0
BOLIVAR,2010,6,0.0
BOLIVAR,2010,7,0.0
BOLIVAR,2010,8,0.0
BOLIVAR,2010,9,0.0
BOLIVAR,2010,10,0.0
BOLIVAR,2010,11,0.2
BOLIVAR,2010,12,0.5
BOLIVAR,2010,13,0.0
BOLIVAR,2010,14,0.0
BOLIVAR,2010,15,0.2
BOLIVAR,2011,1,0.2
BOLIVAR,2011,2,0.0
BOLIVAR,2011,3,0.0
BOLIVAR,2011,4,0.0
BOLIVAR,2011,5,0.0
BOLIVAR,2011,6,0.0
BOLIVAR,2011,7,0.0
BOLIVAR,2011,8,0.0
BOLIVAR,2011,9,0.0
BOLIVAR,2011,10,0.0
BOLIVAR,2011,11,0.0
BOLIVAR,2011,12,0.0
BOLIVAR,2011,13,0.0
BOLIVAR,2011,14,0.0
BOLIVAR,2011,15,0.0
BOLIVAR,2012,1,0.0
BOLIVAR,2012,2,0.0
BOLIVAR,2012,3,0.0
BOLIVAR,2012,4,0.0
BOLIVAR,2012,5,0.0
BOLIVAR,2012,6,0.0
BOLIVAR,2012,7,0.0
BOLIVAR,2012,8,0.0
BOLIVAR,2012,9,0.0
BOLIVAR,2012,10,0.0
BOLIVAR,2012,11,0.0
BOLIVAR,2012,12,0.0
BOLIVAR,2012,13,0.1
BOLIVAR,2012,14,0.0
BOLIVAR,2012,15,0.0
BOLIVAR,2013,1,0.0
BOLIVAR,2013,2,0.4
BOLIVAR,2013,3,0.0
BOLIVAR,2013,4,10.0
BOLIVAR,2013,5,0.0
BOLIVAR,2013,6,0.0
BOLIVAR,2013,7,0.0
BOLIVAR,2013,8,0.0
BOLIVAR,2013,9,0.0
BOLIVAR,2013,10,0.0
BOLIVAR,2013,11,5.0
BOLIVAR,2013,12,0.2
BOLIVAR,2013,13,0.0
BOLIVAR,2013,14,5.0
BOLIVAR,2014,1,3.5
BOLIVAR,2014,2,2.6
BOLIVAR,2014,3,0.0
BOLIVAR,2014,4,2.7
BOLIVAR,2014,5,2.7
BOLIVAR,2014,6,3.2
BOLIVAR,2014,7,0.0
BOLIVAR,2014,8,0.0
BOLIVAR,2014,9,0.2
BOLIVAR,2014,10,6.1
BOLIVAR,2014,11,2.1
BOLIVAR,2014,12,0.0
BOLIVAR,2014,13,0.0
BOLIVAR,2014,14,0.2
BOLIVAR,2014,15,0.0
BOLIVAR,2015,1,0.0
BOLIVAR,2015,2,0.0
BOLIVAR,2015,3,0.0
BOLIVAR,2015,4,0.0
BOLIVAR,2015,5,0.0
BOLIVAR,2015,6,0.0
BOLIVAR,2015,7,0.0
BOLIVAR,2015,8,0.0
BOLIVAR,2015,9,0.0
BOLIVAR,2015,10,0.0
BOLIVAR,2015,11,0.0
BOLIVAR,2015,12,0.0
BOLIVAR,2015,13,0.0
BOLIVAR,2015,14,0.0
BOLIVAR,2015,15,0.0
BOLIVAR,2016,1,0.0
BOLIVAR,2016,2,0.0
BOLIVAR,2016,3,0.0
BOLIVAR,2016,4,0.0
BOLIVAR,2016,5,0.0
BOLIVAR,2016,6,17.1
BOLIVAR,2016,7,0.0
BOLIVAR,2016,8,0.0
BOLIVAR,2016,9,0.0
BOLIVAR,2016,10,4.8999999999999995
BOLIVAR,2016,11,0.0
BOLIVAR,2016,12,0.0
BOLIVAR,2016,13,0.0
BOLIVAR,2016,14,0.0
BOLIVAR,2016,15,0.01
BOLIVAR,2017,1,0.0
BOLIVAR,2017,2,0.0
BOLIVAR,2017,3,0.01
BOLIVAR,2017,4,0.09999999999999999
BOLIVAR,2017,5,0.08
BOLIVAR,2017,6,0.0
BOLIVAR,2017,7,13.129999999999999
BOLIVAR,2017,8,7.61
BOLIVAR,2017,9,0.0
BOLIVAR,2017,10,0.3
BOLIVAR,2017,11,0.0
BOLIVAR,2017,12,7.5
BOLIVAR,2017,13,0.0
BOLIVAR,2017,14,0.0
BOLIVAR,2017,15,0.0
BOLIVAR,2018,1,55.14000000000002
BOLIVAR,2018,2,10.47
BOLIVAR,2018,3,0.7
BOLIVAR,2018,4,0.23
BOLIVAR,2018,5,0.1
BOLIVAR,2018,6,0.0
BOLIVAR,2018,7,3.89
BOLIVAR,2018,8,0.0
BOLIVAR,2018,9,2.0
BOLIVAR,2018,10,0.0
BOLIVAR,2018,11,6.309999999999999
BOLIVAR,2018,12,2.1
BOLIVAR,2018,13,3.0
BOLIVAR,2018,14,0.0
BOLIVAR,2018,15,0.0
BOLIVAR,2019,1,0.6000000000000001
BOLIVAR,2019,2,0.7
BOLIVAR,2019,3,0.42000000000000004
BOLIVAR,2019,4,0.48000000000000004
BOLIVAR,2019,5,0.27
BOLIVAR,2019,6,2.8
BOLIVAR,2019,7,7.9
BOLIVAR,2019,8,35.43
BOLIVAR,2019,9,6.659999999999999
BOLIVAR,2019,10,0.6000000000000001
BOLIVAR,2019,11,0.5
BOLIVAR,2019,12,0.54
BOLIVAR,2019,13,0.23
BOLIVAR,2019,14,0.43000000000000005
BOLIVAR,2019,15,0.4
BOLIVAR,2020,1,2.1
BOLIVAR,2020,2,5.3
BOLIVAR,2020,3,9.1
BOLIVAR,2020,4,1.9
BOLIVAR,2020,5,1.8
BOLIVAR,2020,6,5.300000000000001
BOLIVAR,2020,7,6.9
BOLIVAR,2020,8,8.4
BOLIVAR,2020,9,3.700000000000001
BOLIVAR,2020,10,3.6000000000000005
BOLIVAR,2020,11,9.2
BOLIVAR,2020,12,8.0
BOLIVAR,2020,13,3.4000000000000004
BOLIVAR,2020,14,215.19999999999993
BOLIVAR,2020,15,8.499999999999998
BOLIVAR,2021,1,10.499999999999998
BOLIVAR,2021,2,9.100000000000001
BOLIVAR,2021,3,5.390000000000001
BOLIVAR,2021,4,0.0
BOLIVAR,2021,9,2.05
BOLIVAR,2021,10,0.0
BOLIVAR,2021,11,0.0
BOLIVAR,2021,12,0.8899999999999999
BOLIVAR,2021,13,0.2
BOLIVAR,2021,14,0.0
BOLIVAR,2021,15,0.95
BOLIVAR,2022,1,0.07
BOLIVAR,2022,2,0.26
BOLIVAR,2022,3,0.0
BOLIVAR,2022,4,0.0
BOLIVAR,2022,5,0.0
BOLIVAR,2022,6,0.0
BOLIVAR,2022,7,0.0
BOLIVAR,2022,8,0.0
BOLIVAR,2022,9,0.0
BOLIVAR,2022,10,0.0
BOLIVAR,2022,11,13.399999999999999
BOLIVAR,2022,12,0.0
BOLIVAR,2022,13,0.0
BOLIVAR,2022,14,0.0
BOLIVAR,2022,15,0.7
BOLIVAR,2023,1,13.1
BOLIVAR,2023,2,27.900000000000002
BOLIVAR,2023,3,26.600000000000005
BOLIVAR,2023,4,2.2
BOLIVAR,2023,5,2.3000000000000007
BOLIVAR,2023,6,53.100000000000044
BOLIVAR,2023,7,25.00000000000001
BOLIVAR,2023,8,14.199999999999987
BOLIVAR,2023,9,69.00000000000003
BOLIVAR,2023,10,127.89999999999992
BOLIVAR,2023,11,26.460000000000004
BOLIVAR,2023,12,13.700000000000001
BOLIVAR,2023,13,13.5
BOLIVAR,2023,14,16.099999999999998
BOLIVAR,2023,15,119.99999999999991
BOLIVAR,2024,1,63.1
BOLIVAR,2024,2,0.0
BOLIVAR,2024,3,0.0
BOLIVAR,2024,4,0.3
BOLIVAR,2024,5,0.0
BOLIVAR,2024,6,0.8
BOLIVAR,2024,7,0.0
BOLIVAR,2024,8,0.0
BOLIVAR,2024,9,0.0
BOLIVAR,2024,10,0.0
BOLIVAR,2024,11,0.0
BOLIVAR,2024,12,0.0
BOLIVAR,2024,13,0.0
BOLIVAR,2024,14,0.0
BOLIVAR,2024,15,0.0
BOLIVAR,2025,1,17.199999999999996
BOLIVAR,2025,2,20.4
BOLIVAR,2025,3,375.2000000000001
BOLIVAR,2025,4,397.8000000000003
BOLIVAR,2025,5,400.1999999999998
BOLIVAR,2025,6,9.0
BOLIVAR,2025,7,10.899999999999995
BOLIVAR,2025,8,225.03999999999996
BOLIVAR,2025,9,80.60000000000001
BOLIVAR,2025,10,29.620000000000005
BOLIVAR,2025,11,31.6
BOLIVAR,2025,12,22.2
BOLIVAR,2025,13,25.199999999999996
BOLIVAR,2025,14,21.0
BOLIVAR,2025,15,32.000000000000014
BOYACA,2006,1,0.0
BOYACA,2006,2,0.0
BOYACA,2006,3,0.0
BOYACA,2006,4,1.3000000000000003
BOYACA,2006,5,7.199999999999999
BOYACA,2006,6,3.5000000000000004
BOYACA,2006,7,2.4000000000000004
BOYACA,2006,8,0.1
BOYACA,2006,9,0.1
BOYACA,2006,10,16.799999999999997
BOYACA,2006,11,0.1
BOYACA,2006,12,11.0
BOYACA,2006,13,0.30000000000000004
BOYACA,2006,14,0.0
BOYACA,2006,15,15.299999999999997
BOYACA,2007,1,5.0
BOYACA,2007,2,0.2
BOYACA,2007,3,0.0
BOYACA,2007,4,0.0
BOYACA,2007,5,15.099999999999998
BOYACA,2007,6,5.8999999999999995
BOYACA,2007,7,3.500000000000001
BOYACA,2007,8,11.4
BOYACA,2007,9,33.1
BOYACA,2007,10,5.699999999999999
BOYACA,2007,11,0.1
BOYACA,2007,12,0.2
BOYACA,2007,13,4.4
BOYACA,2007,14,2.1000000000000005
BOYACA,2007,15,19.6
BOYACA,2008,1,0.0
BOYACA,2008,2,6.500000000000001
BOYACA,2008,3,33.300000000000004
BOYACA,2008,4,0.0
BOYACA,2008,5,0.0
BOYACA,2008,6,0.0
BOYACA,2008,7,0.5
BOYACA,2008,8,29.1
BOYACA,2008,9,40.00000000000001
BOYACA,2008,10,45.800000000000004
BOYACA,2008,11,36.400000000000006
BOYACA,2008,12,3.5999999999999996
BOYACA,2008,13,23.5
BOYACA,2008,14,0.0
BOYACA,2008,15,17.5
BOYACA,2009,1,0.7
BOYACA,2009,2,1.6
BOYACA,2009,3,1.7999999999999998
BOYACA,2009,4,1.5
BOYACA,2009,5,2.1
BOYACA,2009,6,4.1000000000000005
BOYACA,2009,7,29.4
BOYACA,2009,8,46.400000000000006
BOYACA,2009,9,0.30000000000000004
BOYACA,2009,10,2.1
BOYACA,2009,11,0.4
BOYACA,2009,12,0.1
BOYACA,2009,13,0.5
BOYACA,2009,14,2.4000000000000004
BOYACA,2009,15,5.800000000000001
BOYACA,2010,1,0.0
BOYACA,2010,2,0.0
BOYACA,2010,3,0.0
BOYACA,2010,4,0.0
BOYACA,2010,5,10.399999999999999
BOYACA,2010,6,0.0
BOYACA,2010,7,0.0
BOYACA,2010,8,0.0
BOYACA,2010,9,0.0
BOYACA,2010,10,0.0
BOYACA,2010,11,0.0
BOYACA,2010,12,0.0
BOYACA,2010,13,0.0
BOYACA,2010,14,0.0
BOYACA,2010,15,4.5
BOYACA,2011,1,3.8000000000000003
BOYACA,2011,2,0.7999999999999999
BOYACA,2011,3,9.999999999999998
BOYACA,2011,4,12.800000000000002
BOYACA,2011,5,12.499999999999996
BOYACA,2011,6,0.1
BOYACA,2011,7,38.300000000000004
BOYACA,2011,8,16.200000000000003
BOYACA,2011,9,0.6
BOYACA,2011,10,0.5
BOYACA,2011,11,0.30000000000000004
BOYACA,2011,12,0.30000000000000004
BOYACA,2011,13,0.2
BOYACA,2011,14,0.1
BOYACA,2011,15,0.2
BOYACA,2012,1,0.1
BOYACA,2012,2,1.8
BOYACA,2012,3,4.3
BOYACA,2012,4,26.400000000000002
BOYACA,2012,5,41.2
BOYACA,2012,6,0.6
BOYACA,2012,7,0.2
BOYACA,2012,8,0.5
BOYACA,2012,9,0.7999999999999999
BOYACA,2012,10,0.30000000000000004
BOYACA,2012,11,9.7
BOYACA,2012,12,0.6
BOYACA,2012,13,0.7999999999999999
BOYACA,2012,14,2.0000000000000004
BOYACA,2012,15,0.2
BOYACA,2013,1,0.0
BOYACA,2013,2,0.0
BOYACA,2013,3,21.7
BOYACA,2013,4,11.2
BOYACA,2013,5,0.1
BOYACA,2013,6,0.1
BOYACA,2013,7,0.1
BOYACA,2013,8,0.0
BOYACA,2013,9,0.0
BOYACA,2013,10,0.1
BOYACA,2013,11,245.29999999999998
BOYACA,2013,12,80.10000000000001
BOYACA,2013,13,0.0
BOYACA,2013,14,0.1
BOYACA,2014,1,0.0
BOYACA,2014,2,0.2
BOYACA,2014,3,0.1
BOYACA,2014,4,2.5
BOYACA,2014,5,1.9000000000000001
BOYACA,2014,6,18.4
BOYACA,2014,7,18.399999999999995
BOYACA,2014,8,4.4
BOYACA,2014,9,0.30000000000000004
BOYACA,2014,10,0.30000000000000004
BOYACA,2014,11,1.2000000000000002
BOYACA,2014,12,0.2
BOYACA,2014,13,0.1
BOYACA,2014,14,0.30000000000000004
BOYACA,2014,15,4.000000000000001
BOYACA,2015,1,0.2
BOYACA,2015,2,0.0
BOYACA,2015,3,0.0
BOYACA,2015,4,3.8
BOYACA,2015,5,0.2
BOYACA,2015,6,0.0
BOYACA,2015,7,0.0
BOYACA,2015,8,0.0
BOYACA,2015,9,0.1
BOYACA,2015,10,0.1
BOYACA,2015,11,0.0
BOYACA,2015,12,0.1
BOYACA,2015,13,0.2
BOYACA,2015,14,0.1
BOYACA,2015,15,0.2
BOYACA,2016,1,4.8
BOYACA,2016,2,2.7000000000000006
BOYACA,2016,3,3.0000000000000004
BOYACA,2016,4,32.8
BOYACA,2016,5,50.40000000000001
BOYACA,2016,6,26.600000000000005
BOYACA,2016,7,7.499999999999998
BOYACA,2016,8,50.5
BOYACA,2016,9,0.5
BOYACA,2016,10,0.4
BOYACA,2016,11,3.3000000000000003
BOYACA,2016,12,0.4
BOYACA,2016,13,0.1
BOYACA,2016,14,0.1
BOYACA,2016,15,0.30000000000000004
BOYACA,2017,1,7.599999999999999
BOYACA,2017,2,7.399999999999999
BOYACA,2017,3,36.6
BOYACA,2017,4,10.699999999999998
BOYACA,2017,5,53.79
BOYACA,2017,6,25.719999999999995
BOYACA,2017,7,40.26000000000001
BOYACA,2017,8,47.85000000000001
BOYACA,2017,9,175.49999999999994
BOYACA,2017,10,11.699999999999996
BOYACA,2017,11,55.400000000000006
BOYACA,2017,12,14.499999999999996
BOYACA,2017,13,21.799999999999997
BOYACA,2017,14,1.5000000000000002
BOYACA,2017,15,0.1
BOYACA,2018,1,84.0
BOYACA,2018,2,102.39999999999996
BOYACA,2018,3,11.4
BOYACA,2018,4,27.800000000000004
BOYACA,2018,5,38.70000000000001
BOYACA,2018,6,79.1
BOYACA,2018,7,14.699999999999996
